Datetime,Open,High,Low,Close,Adj Close,Volume
2024-03-18 14:22:00+08:00,16756.080078125,16760.140625,16753.83984375,16755.80078125,16755.80078125,0
2024-03-18 14:23:00+08:00,16753.990234375,16755.609375,16750.580078125,16754.7109375,16754.7109375,0
2024-03-18 14:24:00+08:00,16754.580078125,16761.23046875,16753.919921875,16758.7890625,16758.7890625,0
2024-03-18 14:25:00+08:00,16759.5703125,16761.419921875,16756.150390625,16760.94921875,16760.94921875,0
2024-03-18 14:26:00+08:00,16762.779296875,16763.119140625,16759.66015625,16761.109375,16761.109375,0
2024-03-18 14:27:00+08:00,16762.419921875,16762.859375,16757.599609375,16757.599609375,16757.599609375,0
2024-03-18 14:28:00+08:00,16758.26953125,16762.439453125,16757.140625,16758.880859375,16758.880859375,0
2024-03-18 14:29:00+08:00,16759.2890625,16765.150390625,16758.6796875,16762.970703125,16762.970703125,0
2024-03-18 14:30:00+08:00,16760.55078125,16766.669921875,16760.0703125,16764.33984375,16764.33984375,0
2024-03-18 14:31:00+08:00,16763.44921875,16767.0390625,16759.58984375,16765.779296875,16765.779296875,0
2024-03-18 14:32:00+08:00,16765.6796875,16775.609375,16765.6796875,16774.310546875,16774.310546875,0
2024-03-18 14:33:00+08:00,16773.830078125,16777.48046875,16772.580078125,16776.720703125,16776.720703125,0
2024-03-18 14:34:00+08:00,16777.80078125,16779.26953125,16774.279296875,16777.169921875,16777.169921875,0
2024-03-18 14:35:00+08:00,16777.8203125,16778.30078125,16772.759765625,16774.01953125,16774.01953125,0
2024-03-18 14:36:00+08:00,16773.5390625,16778.029296875,16772.759765625,16774.419921875,16774.419921875,0
2024-03-18 14:37:00+08:00,16774.310546875,16775.8203125,16770.58984375,16773.5703125,16773.5703125,0
2024-03-18 14:38:00+08:00,16773.0,16774.73046875,16766.5,16766.5,16766.5,0
2024-03-18 14:39:00+08:00,16766.0390625,16769.73046875,16761.75,16761.75,16761.75,0
2024-03-18 14:40:00+08:00,16760.109375,16765.359375,16759.5,16762.25,16762.25,0
2024-03-18 14:41:00+08:00,16763.609375,16767.0,16761.060546875,16764.08984375,16764.08984375,0
2024-03-18 14:42:00+08:00,16762.55078125,16765.279296875,16759.560546875,16763.48046875,16763.48046875,0
2024-03-18 14:43:00+08:00,16764.83984375,16764.83984375,16759.41015625,16759.41015625,16759.41015625,0
2024-03-18 14:44:00+08:00,16760.1796875,16765.029296875,16758.9296875,16764.51953125,16764.51953125,0
2024-03-18 14:45:00+08:00,16761.8203125,16765.05078125,16757.970703125,16760.509765625,16760.509765625,0
2024-03-18 14:46:00+08:00,16760.529296875,16760.650390625,16753.650390625,16756.75,16756.75,0
2024-03-18 14:47:00+08:00,16757.029296875,16759.0390625,16755.16015625,16757.91015625,16757.91015625,0
2024-03-18 14:48:00+08:00,16758.55078125,16761.1796875,16756.2109375,16758.599609375,16758.599609375,0
2024-03-18 14:49:00+08:00,16758.83984375,16759.8203125,16755.189453125,16756.849609375,16756.849609375,0
2024-03-18 14:50:00+08:00,16758.33984375,16762.029296875,16753.94921875,16756.740234375,16756.740234375,0
2024-03-18 14:51:00+08:00,16756.98046875,16758.75,16753.26953125,16755.240234375,16755.240234375,0
2024-03-18 14:52:00+08:00,16756.55078125,16758.05078125,16754.01953125,16755.66015625,16755.66015625,0
2024-03-18 14:53:00+08:00,16755.75,16761.6796875,16755.2109375,16760.58984375,16760.58984375,0
2024-03-18 14:54:00+08:00,16761.189453125,16763.05078125,16757.830078125,16761.08984375,16761.08984375,0
2024-03-18 14:55:00+08:00,16763.439453125,16768.6796875,16763.439453125,16767.0703125,16767.0703125,0
2024-03-18 14:56:00+08:00,16768.169921875,16774.0,16764.7109375,16770.73046875,16770.73046875,0
2024-03-18 14:57:00+08:00,16769.169921875,16772.19921875,16768.2890625,16768.2890625,16768.2890625,0
2024-03-18 14:58:00+08:00,16769.109375,16769.109375,16764.3203125,16766.990234375,16766.990234375,0
2024-03-18 14:59:00+08:00,16765.9609375,16770.4296875,16764.2890625,16770.4296875,16770.4296875,0
2024-03-18 15:00:00+08:00,16771.369140625,16771.630859375,16766.060546875,16769.470703125,16769.470703125,0
2024-03-18 15:01:00+08:00,16770.6796875,16771.640625,16767.83984375,16769.3203125,16769.3203125,0
2024-03-18 15:02:00+08:00,16769.390625,16773.390625,16766.890625,16767.560546875,16767.560546875,0
2024-03-18 15:03:00+08:00,16767.98046875,16769.55078125,16766.060546875,16767.19921875,16767.19921875,0
2024-03-18 15:04:00+08:00,16766.41015625,16769.630859375,16764.259765625,16765.23046875,16765.23046875,0
2024-03-18 15:05:00+08:00,16765.130859375,16772.259765625,16764.55078125,16770.98046875,16770.98046875,0
2024-03-18 15:06:00+08:00,16772.419921875,16775.279296875,16768.7890625,16770.470703125,16770.470703125,0
2024-03-18 15:07:00+08:00,16769.7890625,16771.939453125,16761.26953125,16765.44921875,16765.44921875,0
2024-03-18 15:08:00+08:00,16764.98046875,16766.2890625,16761.169921875,16762.689453125,16762.689453125,0
2024-03-18 15:09:00+08:00,16763.919921875,16764.83984375,16757.490234375,16759.830078125,16759.830078125,0
2024-03-18 15:10:00+08:00,16759.890625,16762.259765625,16757.94921875,16759.859375,16759.859375,0
2024-03-18 15:11:00+08:00,16759.41015625,16762.25,16756.419921875,16762.25,16762.25,0
2024-03-18 15:12:00+08:00,16763.0703125,16763.7890625,16756.25,16758.349609375,16758.349609375,0
2024-03-18 15:13:00+08:00,16758.330078125,16760.759765625,16754.740234375,16755.1796875,16755.1796875,0
2024-03-18 15:14:00+08:00,16755.279296875,16758.759765625,16751.779296875,16756.400390625,16756.400390625,0
2024-03-18 15:15:00+08:00,16756.0703125,16763.669921875,16756.0703125,16761.869140625,16761.869140625,0
2024-03-18 15:16:00+08:00,16758.900390625,16763.279296875,16756.19921875,16762.099609375,16762.099609375,0
2024-03-18 15:17:00+08:00,16762.599609375,16763.130859375,16757.099609375,16758.3203125,16758.3203125,0
2024-03-18 15:18:00+08:00,16756.9296875,16762.7109375,16755.369140625,16758.5,16758.5,0
2024-03-18 15:19:00+08:00,16758.439453125,16760.259765625,16752.439453125,16754.990234375,16754.990234375,0
2024-03-18 15:20:00+08:00,16752.140625,16756.859375,16750.279296875,16752.310546875,16752.310546875,0
2024-03-18 15:21:00+08:00,16755.2109375,16757.349609375,16751.73046875,16755.720703125,16755.720703125,0
2024-03-18 15:22:00+08:00,16752.900390625,16755.7109375,16750.1796875,16752.94921875,16752.94921875,0
2024-03-18 15:23:00+08:00,16753.470703125,16755.83984375,16748.150390625,16749.720703125,16749.720703125,0
2024-03-18 15:24:00+08:00,16750.76953125,16753.7109375,16746.279296875,16746.279296875,16746.279296875,0
2024-03-18 15:25:00+08:00,16745.66015625,16752.26953125,16744.94921875,16746.51953125,16746.51953125,0
2024-03-18 15:26:00+08:00,16746.1796875,16749.109375,16744.0703125,16748.140625,16748.140625,0
2024-03-18 15:27:00+08:00,16747.470703125,16747.470703125,16742.109375,16744.23046875,16744.23046875,0
2024-03-18 15:28:00+08:00,16744.830078125,16748.66015625,16742.23046875,16742.23046875,16742.23046875,0
2024-03-18 15:29:00+08:00,16743.900390625,16744.560546875,16736.759765625,16737.419921875,16737.419921875,0
2024-03-18 15:30:00+08:00,16737.970703125,16740.1796875,16735.580078125,16737.349609375,16737.349609375,0
2024-03-18 15:31:00+08:00,16738.119140625,16743.9609375,16736.94921875,16743.150390625,16743.150390625,0
2024-03-18 15:32:00+08:00,16743.490234375,16747.640625,16741.900390625,16745.66015625,16745.66015625,0
2024-03-18 15:33:00+08:00,16746.720703125,16752.990234375,16745.580078125,16749.240234375,16749.240234375,0
2024-03-18 15:34:00+08:00,16748.7890625,16749.7109375,16743.189453125,16745.41015625,16745.41015625,0
2024-03-18 15:35:00+08:00,16746.1796875,16749.369140625,16740.48046875,16742.58984375,16742.58984375,0
2024-03-18 15:36:00+08:00,16742.919921875,16748.69921875,16739.880859375,16747.119140625,16747.119140625,0
2024-03-18 15:37:00+08:00,16746.240234375,16749.509765625,16744.060546875,16746.439453125,16746.439453125,0
2024-03-18 15:38:00+08:00,16745.890625,16747.419921875,16741.69921875,16747.2109375,16747.2109375,0
2024-03-18 15:39:00+08:00,16747.220703125,16751.0,16746.509765625,16747.5390625,16747.5390625,0
2024-03-18 15:40:00+08:00,16746.529296875,16750.279296875,16745.560546875,16748.6796875,16748.6796875,0
2024-03-18 15:41:00+08:00,16749.119140625,16751.189453125,16745.6796875,16746.55078125,16746.55078125,0
2024-03-18 15:42:00+08:00,16745.33984375,16750.359375,16742.1796875,16746.189453125,16746.189453125,0
2024-03-18 15:43:00+08:00,16747.310546875,16753.869140625,16744.380859375,16744.9609375,16744.9609375,0
2024-03-18 15:44:00+08:00,16747.26953125,16755.130859375,16747.26953125,16755.130859375,16755.130859375,0
2024-03-18 15:45:00+08:00,16753.55078125,16755.830078125,16748.890625,16751.5703125,16751.5703125,0
2024-03-18 15:46:00+08:00,16750.779296875,16755.51953125,16748.990234375,16752.240234375,16752.240234375,0
2024-03-18 15:47:00+08:00,16751.900390625,16753.849609375,16747.2109375,16747.470703125,16747.470703125,0
2024-03-18 15:48:00+08:00,16747.560546875,16753.66015625,16745.919921875,16752.349609375,16752.349609375,0
2024-03-18 15:49:00+08:00,16755.009765625,16756.240234375,16751.349609375,16756.060546875,16756.060546875,0
2024-03-18 15:50:00+08:00,16754.0703125,16754.0703125,16743.380859375,16745.669921875,16745.669921875,0
2024-03-18 15:51:00+08:00,16744.51953125,16744.51953125,16740.369140625,16740.810546875,16740.810546875,0
2024-03-18 15:52:00+08:00,16741.7109375,16745.05078125,16736.119140625,16738.900390625,16738.900390625,0
2024-03-18 15:53:00+08:00,16739.619140625,16741.44921875,16734.990234375,16739.669921875,16739.669921875,0
2024-03-18 15:54:00+08:00,16740.66015625,16740.66015625,16733.5,16735.380859375,16735.380859375,0
2024-03-18 15:55:00+08:00,16736.890625,16740.220703125,16734.720703125,16735.939453125,16735.939453125,0
2024-03-18 15:56:00+08:00,16736.01953125,16742.330078125,16735.130859375,16736.630859375,16736.630859375,0
2024-03-18 15:57:00+08:00,16739.279296875,16743.109375,16737.9609375,16739.189453125,16739.189453125,0
2024-03-18 15:58:00+08:00,16738.41015625,16740.119140625,16733.19921875,16735.5,16735.5,0
2024-03-18 15:59:00+08:00,16737.140625,16744.08984375,16733.609375,16741.9609375,16741.9609375,0
2024-03-18 16:00:00+08:00,16739.880859375,16739.880859375,16739.880859375,16739.880859375,16739.880859375,0
2024-03-18 16:01:00+08:00,16739.880859375,16739.880859375,16739.880859375,16739.880859375,16739.880859375,0
2024-03-18 16:02:00+08:00,16739.880859375,16739.880859375,16739.880859375,16739.880859375,16739.880859375,0
2024-03-18 16:03:00+08:00,16739.880859375,16739.880859375,16739.880859375,16739.880859375,16739.880859375,0
2024-03-18 16:04:00+08:00,16739.880859375,16739.880859375,16739.880859375,16739.880859375,16739.880859375,0
2024-03-18 16:05:00+08:00,16739.880859375,16739.880859375,16739.880859375,16739.880859375,16739.880859375,0
2024-03-18 16:06:00+08:00,16739.880859375,16739.880859375,16739.880859375,16739.880859375,16739.880859375,0
2024-03-18 16:07:00+08:00,16739.880859375,16739.880859375,16739.880859375,16739.880859375,16739.880859375,0
2024-03-18 16:08:00+08:00,16739.880859375,16739.880859375,16737.119140625,16737.119140625,16737.119140625,0
2024-03-19 09:30:00+08:00,16628.0703125,16628.0703125,16540.900390625,16551.509765625,16551.509765625,0
2024-03-19 09:31:00+08:00,16556.5703125,16556.5703125,16536.73046875,16548.099609375,16548.099609375,0
2024-03-19 09:32:00+08:00,16547.169921875,16558.890625,16531.83984375,16538.640625,16538.640625,0
2024-03-19 09:33:00+08:00,16538.16015625,16538.16015625,16513.08984375,16528.9609375,16528.9609375,0
2024-03-19 09:34:00+08:00,16527.94921875,16529.98046875,16510.9609375,16510.9609375,16510.9609375,0
2024-03-19 09:35:00+08:00,16507.990234375,16507.990234375,16492.08984375,16500.08984375,16500.08984375,0
2024-03-19 09:36:00+08:00,16499.599609375,16508.80078125,16497.990234375,16507.30078125,16507.30078125,0
2024-03-19 09:37:00+08:00,16505.69921875,16522.48046875,16505.69921875,16520.5703125,16520.5703125,0
2024-03-19 09:38:00+08:00,16519.919921875,16522.609375,16510.0,16517.83984375,16517.83984375,0
2024-03-19 09:39:00+08:00,16514.9609375,16519.400390625,16502.669921875,16504.869140625,16504.869140625,0
2024-03-19 09:40:00+08:00,16505.380859375,16518.099609375,16499.560546875,16517.5390625,16517.5390625,0
2024-03-19 09:41:00+08:00,16521.689453125,16534.41015625,16516.740234375,16522.169921875,16522.169921875,0
2024-03-19 09:42:00+08:00,16522.689453125,16529.2109375,16513.150390625,16517.26953125,16517.26953125,0
2024-03-19 09:43:00+08:00,16513.05078125,16534.58984375,16513.05078125,16533.400390625,16533.400390625,0
2024-03-19 09:44:00+08:00,16533.740234375,16542.869140625,16528.580078125,16542.869140625,16542.869140625,0
2024-03-19 09:45:00+08:00,16542.810546875,16553.58984375,16540.810546875,16547.23046875,16547.23046875,0
2024-03-19 09:46:00+08:00,16547.0390625,16547.0390625,16525.80078125,16529.279296875,16529.279296875,0
2024-03-19 09:47:00+08:00,16530.189453125,16542.890625,16526.599609375,16542.890625,16542.890625,0
2024-03-19 09:48:00+08:00,16545.19921875,16565.490234375,16545.19921875,16563.9609375,16563.9609375,0
2024-03-19 09:49:00+08:00,16563.759765625,16568.169921875,16560.16015625,16562.05078125,16562.05078125,0
2024-03-19 09:50:00+08:00,16561.109375,16583.30078125,16561.109375,16581.509765625,16581.509765625,0
2024-03-19 09:51:00+08:00,16581.330078125,16583.599609375,16571.30078125,16583.599609375,16583.599609375,0
2024-03-19 09:52:00+08:00,16580.939453125,16594.7109375,16580.939453125,16594.220703125,16594.220703125,0
2024-03-19 09:53:00+08:00,16595.150390625,16598.0,16590.2890625,16594.83984375,16594.83984375,0
2024-03-19 09:54:00+08:00,16595.55078125,16621.25,16594.58984375,16620.640625,16620.640625,0
2024-03-19 09:55:00+08:00,16621.05078125,16621.05078125,16606.720703125,16607.650390625,16607.650390625,0
2024-03-19 09:56:00+08:00,16606.2109375,16617.05078125,16606.140625,16610.41015625,16610.41015625,0
2024-03-19 09:57:00+08:00,16608.919921875,16612.279296875,16605.869140625,16609.939453125,16609.939453125,0
2024-03-19 09:58:00+08:00,16611.009765625,16617.900390625,16608.7109375,16616.2109375,16616.2109375,0
2024-03-19 09:59:00+08:00,16615.560546875,16617.83984375,16611.0703125,16612.939453125,16612.939453125,0
2024-03-19 10:00:00+08:00,16614.55078125,16617.41015625,16609.369140625,16617.41015625,16617.41015625,0
2024-03-19 10:01:00+08:00,16616.369140625,16618.009765625,16599.560546875,16599.560546875,16599.560546875,0
2024-03-19 10:02:00+08:00,16599.5,16611.220703125,16597.83984375,16608.91015625,16608.91015625,0
2024-03-19 10:03:00+08:00,16611.75,16621.55078125,16607.599609375,16621.55078125,16621.55078125,0
2024-03-19 10:04:00+08:00,16619.580078125,16636.939453125,16617.880859375,16635.359375,16635.359375,0
2024-03-19 10:05:00+08:00,16635.740234375,16635.740234375,16629.619140625,16634.1796875,16634.1796875,0
2024-03-19 10:06:00+08:00,16634.48046875,16635.490234375,16621.109375,16626.439453125,16626.439453125,0
2024-03-19 10:07:00+08:00,16626.890625,16632.5703125,16626.740234375,16631.279296875,16631.279296875,0
2024-03-19 10:08:00+08:00,16629.369140625,16630.810546875,16625.400390625,16626.7109375,16626.7109375,0
2024-03-19 10:09:00+08:00,16623.689453125,16625.19921875,16612.630859375,16613.98046875,16613.98046875,0
2024-03-19 10:10:00+08:00,16612.689453125,16619.490234375,16609.669921875,16618.330078125,16618.330078125,0
2024-03-19 10:11:00+08:00,16620.439453125,16634.779296875,16618.98046875,16634.779296875,16634.779296875,0
2024-03-19 10:12:00+08:00,16635.119140625,16668.779296875,16635.119140625,16667.2890625,16667.2890625,0
2024-03-19 10:13:00+08:00,16669.23046875,16679.51953125,16669.23046875,16675.119140625,16675.119140625,0
2024-03-19 10:14:00+08:00,16675.9296875,16682.5390625,16673.509765625,16673.509765625,16673.509765625,0
2024-03-19 10:15:00+08:00,16676.349609375,16680.44921875,16666.189453125,16666.189453125,16666.189453125,0
2024-03-19 10:16:00+08:00,16666.5390625,16669.509765625,16661.380859375,16667.619140625,16667.619140625,0
2024-03-19 10:17:00+08:00,16666.2109375,16671.369140625,16664.400390625,16668.919921875,16668.919921875,0
2024-03-19 10:18:00+08:00,16670.169921875,16673.509765625,16670.169921875,16673.509765625,16673.509765625,0
2024-03-19 10:19:00+08:00,16667.19921875,16667.19921875,16658.810546875,16660.4296875,16660.4296875,0
2024-03-19 10:20:00+08:00,16660.75,16660.75,16652.099609375,16654.880859375,16654.880859375,0
2024-03-19 10:21:00+08:00,16654.19921875,16663.5703125,16654.19921875,16659.419921875,16659.419921875,0
2024-03-19 10:22:00+08:00,16660.0,16661.470703125,16656.4296875,16661.470703125,16661.470703125,0
2024-03-19 10:23:00+08:00,16660.669921875,16661.310546875,16649.359375,16649.359375,16649.359375,0
2024-03-19 10:24:00+08:00,16648.720703125,16656.94921875,16648.720703125,16655.619140625,16655.619140625,0
2024-03-19 10:25:00+08:00,16655.41015625,16658.73046875,16648.669921875,16648.8203125,16648.8203125,0
2024-03-19 10:26:00+08:00,16649.05078125,16655.259765625,16648.2890625,16648.2890625,16648.2890625,0
2024-03-19 10:27:00+08:00,16648.359375,16651.599609375,16643.779296875,16643.779296875,16643.779296875,0
2024-03-19 10:28:00+08:00,16644.109375,16654.98046875,16644.099609375,16654.98046875,16654.98046875,0
2024-03-19 10:29:00+08:00,16654.0390625,16663.279296875,16653.189453125,16660.4609375,16660.4609375,0
2024-03-19 10:30:00+08:00,16660.119140625,16663.5,16655.470703125,16655.470703125,16655.470703125,0
2024-03-19 10:31:00+08:00,16655.7890625,16655.7890625,16647.26953125,16650.599609375,16650.599609375,0
2024-03-19 10:32:00+08:00,16649.4609375,16651.119140625,16645.23046875,16648.419921875,16648.419921875,0
2024-03-19 10:33:00+08:00,16648.2109375,16651.919921875,16646.0703125,16649.810546875,16649.810546875,0
2024-03-19 10:34:00+08:00,16650.4609375,16653.900390625,16641.7890625,16642.060546875,16642.060546875,0
2024-03-19 10:35:00+08:00,16637.669921875,16639.890625,16635.490234375,16635.490234375,16635.490234375,0
2024-03-19 10:36:00+08:00,16635.490234375,16641.439453125,16635.490234375,16641.439453125,16641.439453125,0
2024-03-19 10:37:00+08:00,16638.48046875,16646.279296875,16637.669921875,16644.869140625,16644.869140625,0
2024-03-19 10:38:00+08:00,16643.2890625,16645.880859375,16636.9296875,16636.9296875,16636.9296875,0
2024-03-19 10:39:00+08:00,16636.2890625,16638.109375,16625.259765625,16625.439453125,16625.439453125,0
2024-03-19 10:40:00+08:00,16625.650390625,16629.970703125,16624.369140625,16627.75,16627.75,0
2024-03-19 10:41:00+08:00,16628.619140625,16628.619140625,16622.51953125,16627.19921875,16627.19921875,0
2024-03-19 10:42:00+08:00,16627.119140625,16627.119140625,16617.9609375,16618.5390625,16618.5390625,0
2024-03-19 10:43:00+08:00,16617.83984375,16617.83984375,16599.109375,16599.41015625,16599.41015625,0
2024-03-19 10:44:00+08:00,16600.25,16602.740234375,16593.689453125,16596.7890625,16596.7890625,0
2024-03-19 10:45:00+08:00,16595.880859375,16601.359375,16592.890625,16594.119140625,16594.119140625,0
2024-03-19 10:46:00+08:00,16593.75,16596.05078125,16587.509765625,16587.859375,16587.859375,0
2024-03-19 10:47:00+08:00,16587.58984375,16588.58984375,16583.880859375,16586.08984375,16586.08984375,0
2024-03-19 10:48:00+08:00,16586.08984375,16595.58984375,16585.240234375,16595.58984375,16595.58984375,0
2024-03-19 10:49:00+08:00,16594.8203125,16599.849609375,16594.8203125,16596.109375,16596.109375,0
2024-03-19 10:50:00+08:00,16596.109375,16597.630859375,16594.0703125,16597.630859375,16597.630859375,0
2024-03-19 10:51:00+08:00,16598.1796875,16601.7890625,16593.5390625,16601.330078125,16601.330078125,0
2024-03-19 10:52:00+08:00,16600.25,16601.279296875,16593.41015625,16595.2109375,16595.2109375,0
2024-03-19 10:53:00+08:00,16594.859375,16607.369140625,16591.9296875,16606.5,16606.5,0
2024-03-19 10:54:00+08:00,16607.220703125,16613.2890625,16603.259765625,16609.779296875,16609.779296875,0
2024-03-19 10:55:00+08:00,16609.939453125,16621.119140625,16609.939453125,16621.119140625,16621.119140625,0
2024-03-19 10:56:00+08:00,16624.099609375,16634.560546875,16620.619140625,16633.400390625,16633.400390625,0
2024-03-19 10:57:00+08:00,16633.94921875,16638.859375,16633.23046875,16635.3203125,16635.3203125,0
2024-03-19 10:58:00+08:00,16636.220703125,16638.109375,16632.80078125,16633.109375,16633.109375,0
2024-03-19 10:59:00+08:00,16633.5703125,16636.80078125,16629.83984375,16632.740234375,16632.740234375,0
2024-03-19 11:00:00+08:00,16633.880859375,16635.080078125,16631.240234375,16631.240234375,16631.240234375,0
2024-03-19 11:01:00+08:00,16631.650390625,16631.8203125,16627.0,16629.98046875,16629.98046875,0
2024-03-19 11:02:00+08:00,16629.859375,16636.529296875,16628.470703125,16634.830078125,16634.830078125,0
2024-03-19 11:03:00+08:00,16639.0703125,16652.919921875,16639.0703125,16641.33984375,16641.33984375,0
2024-03-19 11:04:00+08:00,16640.01953125,16640.01953125,16634.029296875,16635.779296875,16635.779296875,0
2024-03-19 11:05:00+08:00,16634.380859375,16636.76953125,16627.810546875,16636.51953125,16636.51953125,0
2024-03-19 11:06:00+08:00,16636.830078125,16636.830078125,16629.740234375,16630.859375,16630.859375,0
2024-03-19 11:07:00+08:00,16630.359375,16633.4609375,16624.5390625,16627.509765625,16627.509765625,0
2024-03-19 11:08:00+08:00,16625.4296875,16629.169921875,16620.98046875,16626.25,16626.25,0
2024-03-19 11:09:00+08:00,16627.51953125,16628.220703125,16622.9609375,16624.169921875,16624.169921875,0
2024-03-19 11:10:00+08:00,16624.55078125,16628.060546875,16622.33984375,16627.0703125,16627.0703125,0
2024-03-19 11:11:00+08:00,16627.609375,16632.650390625,16625.900390625,16632.1796875,16632.1796875,0
2024-03-19 11:12:00+08:00,16632.4296875,16635.33984375,16630.98046875,16635.33984375,16635.33984375,0
2024-03-19 11:13:00+08:00,16635.939453125,16639.939453125,16634.25,16639.939453125,16639.939453125,0
2024-03-19 11:14:00+08:00,16640.26953125,16642.66015625,16636.19921875,16639.009765625,16639.009765625,0
2024-03-19 11:15:00+08:00,16639.390625,16640.669921875,16636.759765625,16640.51953125,16640.51953125,0
2024-03-19 11:16:00+08:00,16640.900390625,16640.900390625,16634.580078125,16637.140625,16637.140625,0
2024-03-19 11:17:00+08:00,16636.58984375,16637.609375,16630.5703125,16633.05078125,16633.05078125,0
2024-03-19 11:18:00+08:00,16631.900390625,16633.80078125,16625.390625,16626.2109375,16626.2109375,0
2024-03-19 11:19:00+08:00,16627.470703125,16627.9609375,16609.44921875,16610.380859375,16610.380859375,0
2024-03-19 11:20:00+08:00,16611.2890625,16612.919921875,16608.419921875,16612.26953125,16612.26953125,0
2024-03-19 11:21:00+08:00,16612.91015625,16612.91015625,16600.890625,16600.890625,16600.890625,0
2024-03-19 11:22:00+08:00,16601.740234375,16605.51953125,16593.4609375,16596.5,16596.5,0
2024-03-19 11:23:00+08:00,16594.390625,16595.939453125,16592.060546875,16592.419921875,16592.419921875,0
2024-03-19 11:24:00+08:00,16592.26953125,16593.939453125,16586.5703125,16593.349609375,16593.349609375,0
2024-03-19 11:25:00+08:00,16593.849609375,16593.849609375,16590.16015625,16593.76953125,16593.76953125,0
2024-03-19 11:26:00+08:00,16591.30078125,16593.6796875,16587.490234375,16591.55078125,16591.55078125,0
2024-03-19 11:27:00+08:00,16591.9609375,16593.560546875,16586.75,16586.75,16586.75,0
2024-03-19 11:28:00+08:00,16587.66015625,16598.55078125,16587.0390625,16598.55078125,16598.55078125,0
2024-03-19 11:29:00+08:00,16598.2109375,16599.650390625,16594.869140625,16594.869140625,16594.869140625,0
2024-03-19 11:30:00+08:00,16595.220703125,16600.83984375,16595.220703125,16597.419921875,16597.419921875,0
2024-03-19 11:31:00+08:00,16597.880859375,16599.849609375,16592.23046875,16592.369140625,16592.369140625,0
2024-03-19 11:32:00+08:00,16591.349609375,16595.529296875,16591.349609375,16591.720703125,16591.720703125,0
2024-03-19 11:33:00+08:00,16593.05078125,16595.900390625,16589.650390625,16592.58984375,16592.58984375,0
2024-03-19 11:34:00+08:00,16593.1796875,16596.8203125,16592.220703125,16594.5390625,16594.5390625,0
2024-03-19 11:35:00+08:00,16595.23046875,16596.41015625,16590.2109375,16590.2109375,16590.2109375,0
