Datetime,Open,High,Low,Close,Adj Close,Volume
2024-02-27 10:44:00+08:00,16461.1796875,16473.2109375,16461.1796875,16472.5,16472.5,0
2024-02-27 10:45:00+08:00,16475.05078125,16481.900390625,16473.5703125,16475.400390625,16475.400390625,0
2024-02-27 10:46:00+08:00,16474.189453125,16479.029296875,16473.439453125,16476.509765625,16476.509765625,0
2024-02-27 10:47:00+08:00,16476.33984375,16479.529296875,16473.759765625,16475.859375,16475.859375,0
2024-02-27 10:48:00+08:00,16474.19921875,16475.189453125,16470.01953125,16470.8203125,16470.8203125,0
2024-02-27 10:49:00+08:00,16472.8203125,16476.8203125,16471.630859375,16476.4609375,16476.4609375,0
2024-02-27 10:50:00+08:00,16475.890625,16482.08984375,16475.380859375,16479.5390625,16479.5390625,0
2024-02-27 10:51:00+08:00,16479.880859375,16482.2109375,16477.4296875,16480.740234375,16480.740234375,0
2024-02-27 10:52:00+08:00,16480.060546875,16485.69921875,16479.4609375,16479.7890625,16479.7890625,0
2024-02-27 10:53:00+08:00,16479.220703125,16485.169921875,16479.220703125,16485.169921875,16485.169921875,0
2024-02-27 10:54:00+08:00,16483.880859375,16484.2890625,16477.5,16479.01953125,16479.01953125,0
2024-02-27 10:55:00+08:00,16478.3203125,16478.3203125,16464.3203125,16466.23046875,16466.23046875,0
2024-02-27 10:56:00+08:00,16466.5390625,16482.5703125,16466.470703125,16482.5703125,16482.5703125,0
2024-02-27 10:57:00+08:00,16482.7890625,16482.7890625,16474.5,16481.849609375,16481.849609375,0
2024-02-27 10:58:00+08:00,16480.099609375,16480.099609375,16467.91015625,16469.41015625,16469.41015625,0
2024-02-27 10:59:00+08:00,16468.6796875,16471.48046875,16464.759765625,16468.83984375,16468.83984375,0
2024-02-27 11:00:00+08:00,16467.880859375,16472.220703125,16463.599609375,16464.580078125,16464.580078125,0
2024-02-27 11:01:00+08:00,16464.94921875,16468.009765625,16462.330078125,16467.720703125,16467.720703125,0
2024-02-27 11:02:00+08:00,16466.759765625,16472.58984375,16465.970703125,16470.83984375,16470.83984375,0
2024-02-27 11:03:00+08:00,16469.76953125,16471.060546875,16468.859375,16471.060546875,16471.060546875,0
2024-02-27 11:04:00+08:00,16483.609375,16495.69921875,16483.609375,16495.69921875,16495.69921875,0
2024-02-27 11:05:00+08:00,16495.240234375,16503.869140625,16495.240234375,16499.9609375,16499.9609375,0
2024-02-27 11:06:00+08:00,16500.08984375,16503.400390625,16497.099609375,16498.8203125,16498.8203125,0
2024-02-27 11:07:00+08:00,16497.0,16508.580078125,16496.33984375,16507.33984375,16507.33984375,0
2024-02-27 11:08:00+08:00,16509.560546875,16509.890625,16505.16015625,16505.16015625,16505.16015625,0
2024-02-27 11:09:00+08:00,16503.599609375,16511.9609375,16503.599609375,16510.9296875,16510.9296875,0
2024-02-27 11:10:00+08:00,16510.619140625,16510.619140625,16499.220703125,16502.080078125,16502.080078125,0
2024-02-27 11:11:00+08:00,16501.23046875,16501.23046875,16494.779296875,16497.7109375,16497.7109375,0
2024-02-27 11:12:00+08:00,16499.349609375,16500.810546875,16496.08984375,16499.029296875,16499.029296875,0
2024-02-27 11:13:00+08:00,16498.51953125,16500.150390625,16488.609375,16488.609375,16488.609375,0
2024-02-27 11:14:00+08:00,16489.76953125,16494.69921875,16489.48046875,16490.560546875,16490.560546875,0
2024-02-27 11:15:00+08:00,16490.2109375,16490.2109375,16478.0,16478.689453125,16478.689453125,0
2024-02-27 11:16:00+08:00,16479.380859375,16486.599609375,16477.41015625,16485.33984375,16485.33984375,0
2024-02-27 11:17:00+08:00,16483.810546875,16490.099609375,16481.890625,16487.7890625,16487.7890625,0
2024-02-27 11:18:00+08:00,16487.900390625,16496.5,16486.7109375,16493.759765625,16493.759765625,0
2024-02-27 11:19:00+08:00,16492.830078125,16497.599609375,16490.099609375,16497.599609375,16497.599609375,0
2024-02-27 11:20:00+08:00,16496.359375,16505.650390625,16496.0,16504.009765625,16504.009765625,0
2024-02-27 11:21:00+08:00,16506.650390625,16508.5703125,16503.509765625,16506.94921875,16506.94921875,0
2024-02-27 11:22:00+08:00,16507.19921875,16512.48046875,16505.470703125,16510.740234375,16510.740234375,0
2024-02-27 11:23:00+08:00,16510.41015625,16510.759765625,16506.4296875,16508.740234375,16508.740234375,0
2024-02-27 11:24:00+08:00,16505.140625,16505.80078125,16501.029296875,16501.919921875,16501.919921875,0
2024-02-27 11:25:00+08:00,16503.359375,16510.75,16501.33984375,16510.75,16510.75,0
2024-02-27 11:26:00+08:00,16511.830078125,16523.33984375,16509.9609375,16522.380859375,16522.380859375,0
2024-02-27 11:27:00+08:00,16525.5,16526.41015625,16523.1796875,16523.720703125,16523.720703125,0
2024-02-27 11:28:00+08:00,16524.279296875,16530.0703125,16523.119140625,16527.7109375,16527.7109375,0
2024-02-27 11:29:00+08:00,16527.44921875,16532.66015625,16527.44921875,16529.509765625,16529.509765625,0
2024-02-27 11:30:00+08:00,16529.19921875,16536.6796875,16528.119140625,16535.890625,16535.890625,0
2024-02-27 11:31:00+08:00,16536.890625,16539.390625,16534.390625,16539.390625,16539.390625,0
2024-02-27 11:32:00+08:00,16538.580078125,16546.390625,16536.7109375,16545.83984375,16545.83984375,0
2024-02-27 11:33:00+08:00,16544.380859375,16557.3203125,16543.869140625,16557.3203125,16557.3203125,0
2024-02-27 11:34:00+08:00,16557.890625,16563.669921875,16555.0390625,16562.55078125,16562.55078125,0
2024-02-27 11:35:00+08:00,16560.98046875,16564.6796875,16560.4609375,16564.369140625,16564.369140625,0
2024-02-27 11:36:00+08:00,16564.08984375,16567.94921875,16558.490234375,16561.41015625,16561.41015625,0
2024-02-27 11:37:00+08:00,16557.48046875,16563.109375,16557.48046875,16563.109375,16563.109375,0
2024-02-27 11:38:00+08:00,16561.529296875,16561.580078125,16557.83984375,16559.439453125,16559.439453125,0
2024-02-27 11:39:00+08:00,16558.0390625,16559.4296875,16552.80078125,16554.140625,16554.140625,0
2024-02-27 11:40:00+08:00,16553.58984375,16557.490234375,16553.58984375,16556.4296875,16556.4296875,0
2024-02-27 11:43:00+08:00,16541.849609375,16547.109375,16541.400390625,16545.1796875,16545.1796875,0
2024-02-27 11:44:00+08:00,16545.19921875,16550.939453125,16545.19921875,16549.98046875,16549.98046875,0
2024-02-27 11:45:00+08:00,16547.390625,16555.41015625,16547.390625,16551.779296875,16551.779296875,0
2024-02-27 11:46:00+08:00,16551.44921875,16553.66015625,16549.939453125,16549.939453125,16549.939453125,0
2024-02-27 11:47:00+08:00,16550.9296875,16554.2109375,16550.330078125,16554.2109375,16554.2109375,0
2024-02-27 11:48:00+08:00,16552.599609375,16556.220703125,16547.4609375,16555.560546875,16555.560546875,0
2024-02-27 11:49:00+08:00,16555.240234375,16558.58984375,16551.609375,16556.5,16556.5,0
2024-02-27 11:50:00+08:00,16556.380859375,16558.16015625,16554.939453125,16557.25,16557.25,0
2024-02-27 11:51:00+08:00,16554.669921875,16558.830078125,16553.390625,16557.48046875,16557.48046875,0
2024-02-27 11:52:00+08:00,16556.8203125,16557.58984375,16552.1796875,16556.779296875,16556.779296875,0
2024-02-27 11:53:00+08:00,16557.26953125,16559.779296875,16552.759765625,16559.779296875,16559.779296875,0
2024-02-27 11:54:00+08:00,16560.5703125,16574.619140625,16560.5703125,16571.279296875,16571.279296875,0
2024-02-27 11:55:00+08:00,16571.640625,16574.69921875,16570.0703125,16572.869140625,16572.869140625,0
2024-02-27 11:56:00+08:00,16571.9609375,16574.060546875,16568.26953125,16574.060546875,16574.060546875,0
2024-02-27 11:57:00+08:00,16571.94921875,16573.0703125,16566.939453125,16570.3203125,16570.3203125,0
2024-02-27 11:58:00+08:00,16571.740234375,16572.099609375,16565.890625,16570.119140625,16570.119140625,0
2024-02-27 11:59:00+08:00,16567.890625,16575.51953125,16566.060546875,16574.01953125,16574.01953125,0
2024-02-27 12:00:00+08:00,16574.2109375,16574.2109375,16574.2109375,16574.2109375,16574.2109375,0
2024-02-27 12:01:00+08:00,16574.2109375,16574.2109375,16574.2109375,16574.2109375,16574.2109375,0
2024-02-27 12:02:00+08:00,16574.2109375,16574.2109375,16574.2109375,16574.2109375,16574.2109375,0
2024-02-27 12:03:00+08:00,16574.2109375,16574.2109375,16574.2109375,16574.2109375,16574.2109375,0
2024-02-27 12:04:00+08:00,16574.2109375,16574.2109375,16574.2109375,16574.2109375,16574.2109375,0
2024-02-27 12:05:00+08:00,16574.2109375,16574.2109375,16574.2109375,16574.2109375,16574.2109375,0
2024-02-27 13:00:00+08:00,16572.48046875,16578.9296875,16558.419921875,16558.419921875,16558.419921875,0
2024-02-27 13:01:00+08:00,16557.890625,16557.890625,16550.810546875,16552.580078125,16552.580078125,0
2024-02-27 13:02:00+08:00,16552.66015625,16563.23046875,16551.2890625,16560.669921875,16560.669921875,0
2024-02-27 13:03:00+08:00,16560.0,16561.279296875,16552.3203125,16552.3203125,16552.3203125,0
2024-02-27 13:04:00+08:00,16551.5390625,16551.630859375,16545.2890625,16548.140625,16548.140625,0
2024-02-27 13:05:00+08:00,16550.7890625,16560.5703125,16546.5390625,16558.740234375,16558.740234375,0
2024-02-27 13:06:00+08:00,16558.5390625,16573.060546875,16554.240234375,16570.560546875,16570.560546875,0
2024-02-27 13:07:00+08:00,16572.240234375,16577.990234375,16570.140625,16573.439453125,16573.439453125,0
2024-02-27 13:08:00+08:00,16573.23046875,16590.279296875,16570.859375,16587.169921875,16587.169921875,0
2024-02-27 13:09:00+08:00,16588.279296875,16595.6796875,16587.0703125,16591.26953125,16591.26953125,0
2024-02-27 13:10:00+08:00,16601.380859375,16608.669921875,16600.240234375,16607.490234375,16607.490234375,0
2024-02-27 13:11:00+08:00,16607.23046875,16612.05078125,16606.349609375,16607.830078125,16607.830078125,0
2024-02-27 13:12:00+08:00,16606.900390625,16623.80078125,16605.810546875,16623.80078125,16623.80078125,0
2024-02-27 13:13:00+08:00,16623.970703125,16624.919921875,16618.69921875,16620.380859375,16620.380859375,0
2024-02-27 13:14:00+08:00,16619.830078125,16646.890625,16619.830078125,16646.890625,16646.890625,0
2024-02-27 13:15:00+08:00,16644.33984375,16653.9609375,16644.33984375,16652.609375,16652.609375,0
2024-02-27 13:16:00+08:00,16654.4296875,16670.140625,16652.779296875,16670.140625,16670.140625,0
2024-02-27 13:17:00+08:00,16671.83984375,16674.44921875,16654.9609375,16655.470703125,16655.470703125,0
2024-02-27 13:18:00+08:00,16653.310546875,16655.240234375,16641.26953125,16644.73046875,16644.73046875,0
2024-02-27 13:19:00+08:00,16644.640625,16651.380859375,16644.169921875,16649.759765625,16649.759765625,0
2024-02-27 13:20:00+08:00,16649.759765625,16655.900390625,16641.41015625,16642.880859375,16642.880859375,0
2024-02-27 13:21:00+08:00,16641.599609375,16641.599609375,16626.810546875,16626.849609375,16626.849609375,0
2024-02-27 13:22:00+08:00,16627.05078125,16632.970703125,16622.83984375,16622.83984375,16622.83984375,0
2024-02-27 13:23:00+08:00,16624.080078125,16628.130859375,16622.0,16626.4296875,16626.4296875,0
2024-02-27 13:24:00+08:00,16625.140625,16634.58984375,16625.140625,16630.669921875,16630.669921875,0
2024-02-27 13:25:00+08:00,16630.76953125,16630.76953125,16617.029296875,16617.029296875,16617.029296875,0
2024-02-27 13:26:00+08:00,16617.240234375,16624.759765625,16616.25,16624.759765625,16624.759765625,0
2024-02-27 13:27:00+08:00,16627.009765625,16628.890625,16617.3203125,16617.3203125,16617.3203125,0
2024-02-27 13:28:00+08:00,16617.2109375,16621.69921875,16616.279296875,16616.6796875,16616.6796875,0
2024-02-27 13:29:00+08:00,16618.060546875,16618.470703125,16614.009765625,16615.55078125,16615.55078125,0
2024-02-27 13:30:00+08:00,16615.23046875,16617.939453125,16613.650390625,16617.390625,16617.390625,0
2024-02-27 13:31:00+08:00,16617.369140625,16632.5390625,16617.150390625,16630.55078125,16630.55078125,0
2024-02-27 13:32:00+08:00,16631.80078125,16641.740234375,16631.80078125,16637.5703125,16637.5703125,0
2024-02-27 13:33:00+08:00,16637.69921875,16641.55078125,16635.380859375,16637.169921875,16637.169921875,0
2024-02-27 13:34:00+08:00,16635.7890625,16638.0703125,16631.30078125,16633.0,16633.0,0
2024-02-27 13:35:00+08:00,16631.240234375,16633.2109375,16623.8203125,16625.640625,16625.640625,0
2024-02-27 13:36:00+08:00,16625.51953125,16626.5,16616.240234375,16617.5703125,16617.5703125,0
2024-02-27 13:37:00+08:00,16617.73046875,16617.73046875,16603.669921875,16603.669921875,16603.669921875,0
2024-02-27 13:38:00+08:00,16601.2109375,16601.2109375,16590.2109375,16590.48046875,16590.48046875,0
2024-02-27 13:39:00+08:00,16589.75,16590.919921875,16581.390625,16583.1796875,16583.1796875,0
2024-02-27 13:40:00+08:00,16583.44921875,16584.560546875,16573.4609375,16573.4609375,16573.4609375,0
2024-02-27 13:41:00+08:00,16574.009765625,16576.1796875,16567.7109375,16567.7109375,16567.7109375,0
2024-02-27 13:42:00+08:00,16568.509765625,16581.0703125,16568.509765625,16580.439453125,16580.439453125,0
2024-02-27 13:43:00+08:00,16579.099609375,16582.51953125,16574.890625,16577.01953125,16577.01953125,0
2024-02-27 13:44:00+08:00,16576.880859375,16577.5390625,16571.740234375,16576.7109375,16576.7109375,0
2024-02-27 13:45:00+08:00,16574.330078125,16579.189453125,16573.580078125,16576.919921875,16576.919921875,0
2024-02-27 13:46:00+08:00,16577.7890625,16588.359375,16577.7890625,16584.490234375,16584.490234375,0
2024-02-27 13:47:00+08:00,16584.470703125,16587.849609375,16581.330078125,16587.849609375,16587.849609375,0
2024-02-27 13:48:00+08:00,16590.359375,16592.76953125,16585.609375,16585.609375,16585.609375,0
2024-02-27 13:49:00+08:00,16586.7109375,16590.76953125,16583.80078125,16586.58984375,16586.58984375,0
2024-02-27 13:50:00+08:00,16586.25,16591.0390625,16584.609375,16589.109375,16589.109375,0
2024-02-27 13:51:00+08:00,16588.7890625,16591.140625,16584.08984375,16589.58984375,16589.58984375,0
2024-02-27 13:52:00+08:00,16590.91015625,16592.83984375,16587.119140625,16591.580078125,16591.580078125,0
2024-02-27 13:53:00+08:00,16590.33984375,16594.80078125,16588.279296875,16592.1796875,16592.1796875,0
2024-02-27 13:54:00+08:00,16591.91015625,16594.310546875,16589.0703125,16592.470703125,16592.470703125,0
2024-02-27 13:55:00+08:00,16592.7109375,16593.439453125,16583.3203125,16583.3203125,16583.3203125,0
2024-02-27 13:56:00+08:00,16583.869140625,16587.16015625,16578.830078125,16582.080078125,16582.080078125,0
2024-02-27 13:57:00+08:00,16582.44921875,16584.650390625,16574.169921875,16574.169921875,16574.169921875,0
2024-02-27 13:58:00+08:00,16575.419921875,16577.560546875,16565.349609375,16565.5703125,16565.5703125,0
2024-02-27 13:59:00+08:00,16563.619140625,16570.5390625,16563.619140625,16568.380859375,16568.380859375,0
2024-02-27 14:00:00+08:00,16568.25,16569.810546875,16560.80078125,16560.80078125,16560.80078125,0
2024-02-27 14:01:00+08:00,16561.98046875,16561.98046875,16542.669921875,16545.240234375,16545.240234375,0
2024-02-27 14:02:00+08:00,16544.75,16562.779296875,16544.75,16560.330078125,16560.330078125,0
2024-02-27 14:03:00+08:00,16560.5390625,16581.759765625,16559.740234375,16580.080078125,16580.080078125,0
2024-02-27 14:04:00+08:00,16578.900390625,16584.26953125,16577.830078125,16584.26953125,16584.26953125,0
2024-02-27 14:05:00+08:00,16582.9609375,16593.7109375,16582.9609375,16590.720703125,16590.720703125,0
2024-02-27 14:06:00+08:00,16589.650390625,16593.859375,16588.4296875,16591.609375,16591.609375,0
2024-02-27 14:07:00+08:00,16591.76953125,16593.4296875,16588.0,16588.130859375,16588.130859375,0
2024-02-27 14:08:00+08:00,16587.1796875,16589.05078125,16582.08984375,16582.66015625,16582.66015625,0
2024-02-27 14:09:00+08:00,16583.759765625,16587.689453125,16576.349609375,16585.669921875,16585.669921875,0
2024-02-27 14:10:00+08:00,16585.05078125,16601.130859375,16584.150390625,16598.439453125,16598.439453125,0
2024-02-27 14:11:00+08:00,16598.08984375,16603.619140625,16598.08984375,16602.349609375,16602.349609375,0
2024-02-27 14:12:00+08:00,16602.380859375,16604.41015625,16599.5703125,16599.91015625,16599.91015625,0
2024-02-27 14:13:00+08:00,16599.25,16601.19921875,16591.669921875,16595.490234375,16595.490234375,0
2024-02-27 14:14:00+08:00,16594.91015625,16596.5390625,16593.150390625,16593.2109375,16593.2109375,0
2024-02-27 14:15:00+08:00,16593.220703125,16596.4296875,16591.76953125,16596.4296875,16596.4296875,0
2024-02-27 14:16:00+08:00,16595.400390625,16596.970703125,16592.669921875,16595.05078125,16595.05078125,0
2024-02-27 14:17:00+08:00,16594.51953125,16594.6796875,16593.83984375,16593.83984375,16593.83984375,0
2024-02-27 14:18:00+08:00,16604.369140625,16604.5390625,16598.880859375,16599.05078125,16599.05078125,0
2024-02-27 14:19:00+08:00,16599.990234375,16600.5,16595.939453125,16597.150390625,16597.150390625,0
2024-02-27 14:20:00+08:00,16597.369140625,16598.7109375,16590.0703125,16594.51953125,16594.51953125,0
2024-02-27 14:21:00+08:00,16593.8203125,16596.279296875,16588.75,16594.08984375,16594.08984375,0
2024-02-27 14:22:00+08:00,16595.7890625,16608.560546875,16594.689453125,16608.369140625,16608.369140625,0
2024-02-27 14:23:00+08:00,16608.5703125,16616.19921875,16608.5703125,16614.4609375,16614.4609375,0
2024-02-27 14:24:00+08:00,16613.759765625,16614.599609375,16605.25,16605.619140625,16605.619140625,0
2024-02-27 14:25:00+08:00,16605.759765625,16613.4609375,16605.7109375,16612.05078125,16612.05078125,0
2024-02-27 14:26:00+08:00,16610.169921875,16615.580078125,16609.369140625,16612.490234375,16612.490234375,0
2024-02-27 14:27:00+08:00,16611.98046875,16618.9296875,16610.98046875,16618.9296875,16618.9296875,0
2024-02-27 14:28:00+08:00,16616.5,16628.58984375,16615.2890625,16628.58984375,16628.58984375,0
2024-02-27 14:29:00+08:00,16628.220703125,16628.30078125,16623.1796875,16627.390625,16627.390625,0
2024-02-27 14:30:00+08:00,16625.01953125,16626.650390625,16622.060546875,16624.169921875,16624.169921875,0
2024-02-27 14:31:00+08:00,16624.259765625,16627.189453125,16622.48046875,16625.259765625,16625.259765625,0
2024-02-27 14:32:00+08:00,16628.19921875,16645.7109375,16628.19921875,16643.849609375,16643.849609375,0
2024-02-27 14:33:00+08:00,16643.44921875,16646.650390625,16643.05078125,16644.5,16644.5,0
2024-02-27 14:34:00+08:00,16643.609375,16650.779296875,16642.689453125,16648.990234375,16648.990234375,0
2024-02-27 14:35:00+08:00,16649.609375,16668.919921875,16648.1796875,16666.880859375,16666.880859375,0
2024-02-27 14:36:00+08:00,16668.640625,16670.9609375,16661.3203125,16661.3203125,16661.3203125,0
2024-02-27 14:37:00+08:00,16663.900390625,16663.900390625,16652.009765625,16652.439453125,16652.439453125,0
2024-02-27 14:38:00+08:00,16651.109375,16651.109375,16643.01953125,16643.01953125,16643.01953125,0
2024-02-27 14:39:00+08:00,16642.720703125,16654.140625,16642.720703125,16654.119140625,16654.119140625,0
2024-02-27 14:40:00+08:00,16656.560546875,16656.560546875,16649.490234375,16650.880859375,16650.880859375,0
2024-02-27 14:41:00+08:00,16649.990234375,16650.740234375,16642.779296875,16642.779296875,16642.779296875,0
2024-02-27 14:42:00+08:00,16643.55078125,16643.55078125,16638.2109375,16638.560546875,16638.560546875,0
2024-02-27 14:43:00+08:00,16638.140625,16638.140625,16627.830078125,16629.830078125,16629.830078125,0
2024-02-27 14:44:00+08:00,16630.130859375,16639.0703125,16628.390625,16639.0703125,16639.0703125,0
2024-02-27 14:45:00+08:00,16639.5,16646.5,16639.5,16644.580078125,16644.580078125,0
2024-02-27 14:46:00+08:00,16643.4609375,16645.76953125,16639.2890625,16644.23046875,16644.23046875,0
2024-02-27 14:47:00+08:00,16643.890625,16649.560546875,16642.859375,16647.259765625,16647.259765625,0
